"datetime","TIME PERIOD","EUR_HUF"
"2018-06-06","06 Jun 2018","318.64"
"2018-06-07","07 Jun 2018","317.36"
"2018-06-08","08 Jun 2018","319.70"
"2018-06-11","11 Jun 2018","321.65"
"2018-06-12","12 Jun 2018","319.89"
"2018-06-13","13 Jun 2018","320.35"
"2018-06-14","14 Jun 2018","321.09"
"2018-06-15","15 Jun 2018","323.04"
"2018-06-18","18 Jun 2018","323.02"
"2018-06-19","19 Jun 2018","324.33"
"2018-06-20","20 Jun 2018","324.15"
"2018-06-21","21 Jun 2018","326.15"
"2018-06-22","22 Jun 2018","324.05"
"2018-06-25","25 Jun 2018","325.42"
"2018-06-26","26 Jun 2018","326.00"
"2018-06-27","27 Jun 2018","326.80"
"2018-06-28","28 Jun 2018","328.07"
"2018-06-29","29 Jun 2018","329.77"
"2018-07-02","02 Jul 2018","329.81"
"2018-07-03","03 Jul 2018","327.35"
"2018-07-04","04 Jul 2018","325.65"
"2018-07-05","05 Jul 2018","322.95"
"2018-07-06","06 Jul 2018","324.35"
"2018-07-09","09 Jul 2018","322.74"
"2018-07-10","10 Jul 2018","324.84"
"2018-07-11","11 Jul 2018","324.66"
"2018-07-12","12 Jul 2018","325.28"
"2018-07-13","13 Jul 2018","324.06"
"2018-07-16","16 Jul 2018","322.14"
"2018-07-17","17 Jul 2018","323.35"
"2018-07-18","18 Jul 2018","323.94"
"2018-07-19","19 Jul 2018","325.77"
"2018-07-20","20 Jul 2018","325.63"
"2018-07-23","23 Jul 2018","326.02"
"2018-07-24","24 Jul 2018","326.64"
"2018-07-25","25 Jul 2018","325.92"
"2018-07-26","26 Jul 2018","324.43"
"2018-07-27","27 Jul 2018","323.15"
"2018-07-30","30 Jul 2018","322.02"
"2018-07-31","31 Jul 2018","320.43"
"2018-08-01","01 Aug 2018","321.36"
"2018-08-02","02 Aug 2018","321.83"
"2018-08-03","03 Aug 2018","320.75"
"2018-08-06","06 Aug 2018","320.54"
"2018-08-07","07 Aug 2018","319.94"
"2018-08-08","08 Aug 2018","319.26"
"2018-08-09","09 Aug 2018","320.20"
"2018-08-10","10 Aug 2018","322.77"
"2018-08-13","13 Aug 2018","323.90"
"2018-08-14","14 Aug 2018","322.74"
"2018-08-15","15 Aug 2018","324.93"
"2018-08-16","16 Aug 2018","324.51"
"2018-08-17","17 Aug 2018","323.88"
"2018-08-20","20 Aug 2018","323.53"
"2018-08-21","21 Aug 2018","323.43"
"2018-08-22","22 Aug 2018","322.94"
"2018-08-23","23 Aug 2018","323.82"
"2018-08-24","24 Aug 2018","324.30"
"2018-08-27","27 Aug 2018","323.87"
"2018-08-28","28 Aug 2018","323.79"
"2018-08-29","29 Aug 2018","324.63"
"2018-08-30","30 Aug 2018","326.32"
"2018-08-31","31 Aug 2018","326.25"
"2018-09-03","03 Sep 2018","326.58"
"2018-09-04","04 Sep 2018","327.51"
"2018-09-05","05 Sep 2018","327.81"
"2018-09-06","06 Sep 2018","326.49"
"2018-09-07","07 Sep 2018","324.65"
"2018-09-10","10 Sep 2018","325.08"
"2018-09-11","11 Sep 2018","324.77"
"2018-09-12","12 Sep 2018","325.73"
"2018-09-13","13 Sep 2018","325.11"
"2018-09-14","14 Sep 2018","323.63"
"2018-09-17","17 Sep 2018","324.50"
"2018-09-18","18 Sep 2018","323.82"
"2018-09-19","19 Sep 2018","323.39"
"2018-09-20","20 Sep 2018","323.75"
"2018-09-21","21 Sep 2018","324.05"
"2018-09-24","24 Sep 2018","323.49"
"2018-09-25","25 Sep 2018","324.08"
"2018-09-26","26 Sep 2018","323.85"
"2018-09-27","27 Sep 2018","323.70"
"2018-09-28","28 Sep 2018","324.37"
"2018-10-01","01 Oct 2018","323.04"
"2018-10-02","02 Oct 2018","323.47"
"2018-10-03","03 Oct 2018","322.87"
"2018-10-04","04 Oct 2018","324.43"
"2018-10-05","05 Oct 2018","324.59"
"2018-10-08","08 Oct 2018","324.94"
"2018-10-09","09 Oct 2018","325.29"
"2018-10-10","10 Oct 2018","325.05"
"2018-10-11","11 Oct 2018","324.97"
"2018-10-12","12 Oct 2018","324.15"
"2018-10-15","15 Oct 2018","323.45"
"2018-10-16","16 Oct 2018","322.06"
"2018-10-17","17 Oct 2018","322.55"
"2018-10-18","18 Oct 2018","322.42"
"2018-10-19","19 Oct 2018","323.20"
"2018-10-22","22 Oct 2018","323.12"
"2018-10-23","23 Oct 2018","322.81"
"2018-10-24","24 Oct 2018","323.22"
"2018-10-25","25 Oct 2018","323.91"
"2018-10-26","26 Oct 2018","324.41"
"2018-10-29","29 Oct 2018","324.40"
"2018-10-30","30 Oct 2018","324.95"
"2018-10-31","31 Oct 2018","325.10"
"2018-11-01","01 Nov 2018","322.96"
"2018-11-02","02 Nov 2018","321.62"
"2018-11-05","05 Nov 2018","322.44"
"2018-11-06","06 Nov 2018","322.06"
"2018-11-07","07 Nov 2018","321.76"
"2018-11-08","08 Nov 2018","321.44"
"2018-11-09","09 Nov 2018","321.31"
"2018-11-12","12 Nov 2018","321.72"
"2018-11-13","13 Nov 2018","322.89"
"2018-11-14","14 Nov 2018","322.68"
"2018-11-15","15 Nov 2018","321.99"
"2018-11-16","16 Nov 2018","321.93"
"2018-11-19","19 Nov 2018","321.65"
"2018-11-20","20 Nov 2018","321.25"
"2018-11-21","21 Nov 2018","321.63"
"2018-11-22","22 Nov 2018","321.52"
"2018-11-23","23 Nov 2018","322.03"
"2018-11-26","26 Nov 2018","322.90"
"2018-11-27","27 Nov 2018","324.06"
"2018-11-28","28 Nov 2018","324.37"
"2018-11-29","29 Nov 2018","323.42"
"2018-11-30","30 Nov 2018","323.62"
"2018-12-03","03 Dec 2018","322.76"
"2018-12-04","04 Dec 2018","323.20"
"2018-12-05","05 Dec 2018","323.49"
"2018-12-06","06 Dec 2018","323.75"
"2018-12-07","07 Dec 2018","323.50"
"2018-12-10","10 Dec 2018","323.15"
"2018-12-11","11 Dec 2018","323.40"
"2018-12-12","12 Dec 2018","323.43"
"2018-12-13","13 Dec 2018","323.14"
"2018-12-14","14 Dec 2018","323.93"
"2018-12-17","17 Dec 2018","323.32"
"2018-12-18","18 Dec 2018","323.11"
"2018-12-19","19 Dec 2018","322.90"
"2018-12-20","20 Dec 2018","321.83"
"2018-12-21","21 Dec 2018","321.97"
"2018-12-24","24 Dec 2018","321.00"
"2018-12-27","27 Dec 2018","321.56"
"2018-12-28","28 Dec 2018","321.61"
"2018-12-31","31 Dec 2018","320.98"
"2019-01-02","02 Jan 2019","322.37"
"2019-01-03","03 Jan 2019","322.41"
"2019-01-04","04 Jan 2019","321.45"
"2019-01-07","07 Jan 2019","321.11"
"2019-01-08","08 Jan 2019","322.15"
"2019-01-09","09 Jan 2019","321.85"
"2019-01-10","10 Jan 2019","321.16"
"2019-01-11","11 Jan 2019","321.60"
"2019-01-14","14 Jan 2019","321.33"
"2019-01-15","15 Jan 2019","322.80"
"2019-01-16","16 Jan 2019","321.58"
"2019-01-17","17 Jan 2019","320.07"
"2019-01-18","18 Jan 2019","318.09"
"2019-01-21","21 Jan 2019","317.71"
"2019-01-22","22 Jan 2019","317.98"
"2019-01-23","23 Jan 2019","318.12"
"2019-01-24","24 Jan 2019","318.42"
"2019-01-25","25 Jan 2019","318.26"
"2019-01-28","28 Jan 2019","317.53"
"2019-01-29","29 Jan 2019","317.21"
"2019-01-30","30 Jan 2019","316.53"
"2019-01-31","31 Jan 2019","315.88"
"2019-02-01","01 Feb 2019","317.63"
"2019-02-04","04 Feb 2019","317.80"
"2019-02-05","05 Feb 2019","317.41"
"2019-02-06","06 Feb 2019","318.63"
"2019-02-07","07 Feb 2019","319.29"
"2019-02-08","08 Feb 2019","318.33"
"2019-02-11","11 Feb 2019","319.66"
"2019-02-12","12 Feb 2019","317.79"
"2019-02-13","13 Feb 2019","318.23"
"2019-02-14","14 Feb 2019","319.07"
"2019-02-15","15 Feb 2019","318.21"
"2019-02-18","18 Feb 2019","318.01"
"2019-02-19","19 Feb 2019","318.46"
"2019-02-20","20 Feb 2019","317.33"
"2019-02-21","21 Feb 2019","317.24"
"2019-02-22","22 Feb 2019","318.03"
"2019-02-25","25 Feb 2019","317.62"
"2019-02-26","26 Feb 2019","317.06"
"2019-02-27","27 Feb 2019","316.39"
"2019-02-28","28 Feb 2019","315.96"
"2019-03-01","01 Mar 2019","316.06"
"2019-03-04","04 Mar 2019","315.84"
"2019-03-05","05 Mar 2019","315.61"
"2019-03-06","06 Mar 2019","315.51"
"2019-03-07","07 Mar 2019","315.36"
"2019-03-08","08 Mar 2019","315.95"
"2019-03-11","11 Mar 2019","315.84"
"2019-03-12","12 Mar 2019","315.35"
"2019-03-13","13 Mar 2019","314.60"
"2019-03-14","14 Mar 2019","314.43"
"2019-03-15","15 Mar 2019","314.35"
"2019-03-18","18 Mar 2019","314.38"
"2019-03-19","19 Mar 2019","313.22"
"2019-03-20","20 Mar 2019","313.29"
"2019-03-21","21 Mar 2019","314.57"
"2019-03-22","22 Mar 2019","316.23"
"2019-03-25","25 Mar 2019","316.84"
"2019-03-26","26 Mar 2019","316.10"
"2019-03-27","27 Mar 2019","319.97"
"2019-03-28","28 Mar 2019","319.86"
"2019-03-29","29 Mar 2019","321.05"
"2019-04-01","01 Apr 2019","321.04"
"2019-04-02","02 Apr 2019","321.68"
"2019-04-03","03 Apr 2019","320.05"
"2019-04-04","04 Apr 2019","319.81"
"2019-04-05","05 Apr 2019","320.75"
"2019-04-08","08 Apr 2019","321.54"
"2019-04-09","09 Apr 2019","321.50"
"2019-04-10","10 Apr 2019","321.84"
"2019-04-11","11 Apr 2019","321.71"
"2019-04-12","12 Apr 2019","321.90"
"2019-04-15","15 Apr 2019","320.25"
"2019-04-16","16 Apr 2019","319.78"
"2019-04-17","17 Apr 2019","319.69"
"2019-04-18","18 Apr 2019","320.09"
"2019-04-23","23 Apr 2019","320.85"
"2019-04-24","24 Apr 2019","321.00"
"2019-04-25","25 Apr 2019","322.41"
"2019-04-26","26 Apr 2019","322.11"
"2019-04-29","29 Apr 2019","322.64"
"2019-04-30","30 Apr 2019","322.97"
"2019-05-02","02 May 2019","324.00"
"2019-05-03","03 May 2019","323.38"
"2019-05-06","06 May 2019","323.43"
"2019-05-07","07 May 2019","324.30"
"2019-05-08","08 May 2019","324.18"
"2019-05-09","09 May 2019","323.33"
"2019-05-10","10 May 2019","323.52"
"2019-05-13","13 May 2019","323.71"
"2019-05-14","14 May 2019","324.23"
"2019-05-15","15 May 2019","325.15"
"2019-05-16","16 May 2019","324.28"
"2019-05-17","17 May 2019","326.38"
"2019-05-20","20 May 2019","325.77"
"2019-05-21","21 May 2019","326.52"
"2019-05-22","22 May 2019","326.54"
"2019-05-23","23 May 2019","326.95"
"2019-05-24","24 May 2019","325.95"
"2019-05-27","27 May 2019","325.75"
"2019-05-28","28 May 2019","326.60"
"2019-05-29","29 May 2019","326.47"
"2019-05-30","30 May 2019","324.74"
"2019-05-31","31 May 2019","324.34"
"2019-06-03","03 Jun 2019","323.73"
"2019-06-04","04 Jun 2019","322.00"
"2019-06-05","05 Jun 2019","321.51"
"2019-06-06","06 Jun 2019","321.30"
"2019-06-07","07 Jun 2019","321.53"
"2019-06-10","10 Jun 2019","320.21"
"2019-06-11","11 Jun 2019","320.50"
"2019-06-12","12 Jun 2019","321.43"
"2019-06-13","13 Jun 2019","322.00"
"2019-06-14","14 Jun 2019","321.53"
"2019-06-17","17 Jun 2019","322.29"
"2019-06-18","18 Jun 2019","322.31"
"2019-06-19","19 Jun 2019","323.97"
"2019-06-20","20 Jun 2019","323.58"
"2019-06-21","21 Jun 2019","323.97"
"2019-06-24","24 Jun 2019","324.29"
"2019-06-25","25 Jun 2019","324.49"
"2019-06-26","26 Jun 2019","323.50"
"2019-06-27","27 Jun 2019","323.64"
"2019-06-28","28 Jun 2019","323.39"
"2019-07-01","01 Jul 2019","322.90"
"2019-07-02","02 Jul 2019","322.91"
"2019-07-03","03 Jul 2019","322.44"
"2019-07-04","04 Jul 2019","322.82"
"2019-07-05","05 Jul 2019","323.41"
"2019-07-08","08 Jul 2019","324.66"
"2019-07-09","09 Jul 2019","325.46"
"2019-07-10","10 Jul 2019","325.90"
"2019-07-11","11 Jul 2019","325.83"
"2019-07-12","12 Jul 2019","325.78"
"2019-07-15","15 Jul 2019","325.66"
"2019-07-16","16 Jul 2019","325.85"
"2019-07-17","17 Jul 2019","326.68"
"2019-07-18","18 Jul 2019","326.46"
"2019-07-19","19 Jul 2019","325.36"
"2019-07-22","22 Jul 2019","324.95"
"2019-07-23","23 Jul 2019","325.50"
"2019-07-24","24 Jul 2019","325.75"
"2019-07-25","25 Jul 2019","325.21"
"2019-07-26","26 Jul 2019","326.45"
"2019-07-29","29 Jul 2019","327.23"
"2019-07-30","30 Jul 2019","327.49"
"2019-07-31","31 Jul 2019","326.48"
"2019-08-01","01 Aug 2019","326.55"
"2019-08-02","02 Aug 2019","326.96"
"2019-08-05","05 Aug 2019","326.99"
"2019-08-06","06 Aug 2019","325.35"
"2019-08-07","07 Aug 2019","325.38"
"2019-08-08","08 Aug 2019","325.08"
"2019-08-09","09 Aug 2019","324.78"
"2019-08-12","12 Aug 2019","324.65"
"2019-08-13","13 Aug 2019","323.98"
"2019-08-14","14 Aug 2019","325.15"
"2019-08-15","15 Aug 2019","326.20"
"2019-08-16","16 Aug 2019","324.78"
"2019-08-19","19 Aug 2019","325.76"
"2019-08-20","20 Aug 2019","327.23"
"2019-08-21","21 Aug 2019","327.31"
"2019-08-22","22 Aug 2019","327.79"
"2019-08-23","23 Aug 2019","328.58"
"2019-08-26","26 Aug 2019","329.23"
"2019-08-27","27 Aug 2019","328.85"
"2019-08-28","28 Aug 2019","330.00"
"2019-08-29","29 Aug 2019","330.26"
"2019-08-30","30 Aug 2019","331.07"
"2019-09-02","02 Sep 2019","331.34"
"2019-09-03","03 Sep 2019","330.68"
"2019-09-04","04 Sep 2019","328.94"
"2019-09-05","05 Sep 2019","329.47"
"2019-09-06","06 Sep 2019","330.11"
"2019-09-09","09 Sep 2019","329.93"
"2019-09-10","10 Sep 2019","331.61"
"2019-09-11","11 Sep 2019","332.40"
"2019-09-12","12 Sep 2019","330.93"
"2019-09-13","13 Sep 2019","331.53"
"2019-09-16","16 Sep 2019","331.92"
"2019-09-17","17 Sep 2019","333.96"
"2019-09-18","18 Sep 2019","332.89"
"2019-09-19","19 Sep 2019","332.77"
"2019-09-20","20 Sep 2019","332.89"
"2019-09-23","23 Sep 2019","334.62"
"2019-09-24","24 Sep 2019","335.17"
"2019-09-25","25 Sep 2019","334.95"
"2019-09-26","26 Sep 2019","334.93"
"2019-09-27","27 Sep 2019","335.54"
"2019-09-30","30 Sep 2019","334.83"
"2019-10-01","01 Oct 2019","334.79"
"2019-10-02","02 Oct 2019","334.05"
"2019-10-03","03 Oct 2019","333.02"
"2019-10-04","04 Oct 2019","332.76"
"2019-10-07","07 Oct 2019","333.64"
"2019-10-08","08 Oct 2019","334.57"
"2019-10-09","09 Oct 2019","334.04"
"2019-10-10","10 Oct 2019","333.51"
"2019-10-11","11 Oct 2019","331.71"
"2019-10-14","14 Oct 2019","331.44"
"2019-10-15","15 Oct 2019","332.38"
"2019-10-16","16 Oct 2019","333.02"
"2019-10-17","17 Oct 2019","331.59"
"2019-10-18","18 Oct 2019","330.62"
"2019-10-21","21 Oct 2019","329.98"
"2019-10-22","22 Oct 2019","329.92"
"2019-10-23","23 Oct 2019","329.11"
"2019-10-24","24 Oct 2019","329.24"
"2019-10-25","25 Oct 2019","328.87"
"2019-10-28","28 Oct 2019","328.16"
"2019-10-29","29 Oct 2019","328.78"
"2019-10-30","30 Oct 2019","329.72"
"2019-10-31","31 Oct 2019","328.70"
"2019-11-01","01 Nov 2019","328.33"
"2019-11-04","04 Nov 2019","328.78"
"2019-11-05","05 Nov 2019","329.84"
"2019-11-06","06 Nov 2019","331.68"
"2019-11-07","07 Nov 2019","332.73"
"2019-11-08","08 Nov 2019","333.37"
"2019-11-11","11 Nov 2019","334.35"
"2019-11-12","12 Nov 2019","334.39"
"2019-11-13","13 Nov 2019","334.75"
"2019-11-14","14 Nov 2019","333.87"
"2019-11-15","15 Nov 2019","334.80"
"2019-11-18","18 Nov 2019","335.27"
"2019-11-19","19 Nov 2019","334.93"
"2019-11-20","20 Nov 2019","333.41"
"2019-11-21","21 Nov 2019","333.75"
"2019-11-22","22 Nov 2019","334.29"
"2019-11-25","25 Nov 2019","335.23"
"2019-11-26","26 Nov 2019","336.16"
"2019-11-27","27 Nov 2019","335.95"
"2019-11-28","28 Nov 2019","336.25"
"2019-11-29","29 Nov 2019","333.82"
"2019-12-02","02 Dec 2019","332.98"
"2019-12-03","03 Dec 2019","331.75"
"2019-12-04","04 Dec 2019","331.01"
"2019-12-05","05 Dec 2019","330.85"
"2019-12-06","06 Dec 2019","330.19"
"2019-12-09","09 Dec 2019","331.58"
"2019-12-10","10 Dec 2019","330.85"
"2019-12-11","11 Dec 2019","330.74"
"2019-12-12","12 Dec 2019","329.40"
"2019-12-13","13 Dec 2019","328.85"
"2019-12-16","16 Dec 2019","329.01"
"2019-12-17","17 Dec 2019","329.71"
"2019-12-18","18 Dec 2019","330.77"
"2019-12-19","19 Dec 2019","330.52"
"2019-12-20","20 Dec 2019","330.50"
"2019-12-23","23 Dec 2019","331.24"
"2019-12-24","24 Dec 2019","331.76"
"2019-12-27","27 Dec 2019","330.83"
"2019-12-30","30 Dec 2019","331.04"
"2019-12-31","31 Dec 2019","330.53"
"2020-01-02","02 Jan 2020","329.98"
"2020-01-03","03 Jan 2020","330.53"
"2020-01-06","06 Jan 2020","329.66"
"2020-01-07","07 Jan 2020","331.28"
"2020-01-08","08 Jan 2020","331.08"
"2020-01-09","09 Jan 2020","332.51"
"2020-01-10","10 Jan 2020","333.85"
"2020-01-13","13 Jan 2020","334.29"
"2020-01-14","14 Jan 2020","332.77"
"2020-01-15","15 Jan 2020","332.94"
"2020-01-16","16 Jan 2020","333.84"
"2020-01-17","17 Jan 2020","335.59"
"2020-01-20","20 Jan 2020","336.39"
"2020-01-21","21 Jan 2020","335.32"
"2020-01-22","22 Jan 2020","335.61"
"2020-01-23","23 Jan 2020","337.19"
"2020-01-24","24 Jan 2020","336.01"
"2020-01-27","27 Jan 2020","337.53"
"2020-01-28","28 Jan 2020","337.18"
"2020-01-29","29 Jan 2020","337.39"
"2020-01-30","30 Jan 2020","338.36"
"2020-01-31","31 Jan 2020","337.05"
"2020-02-03","03 Feb 2020","337.70"
"2020-02-04","04 Feb 2020","336.32"
"2020-02-05","05 Feb 2020","335.76"
"2020-02-06","06 Feb 2020","336.76"
"2020-02-07","07 Feb 2020","338.15"
"2020-02-10","10 Feb 2020","337.37"
"2020-02-11","11 Feb 2020","337.93"
"2020-02-12","12 Feb 2020","339.49"
"2020-02-13","13 Feb 2020","337.12"
"2020-02-14","14 Feb 2020","335.67"
"2020-02-17","17 Feb 2020","334.64"
"2020-02-18","18 Feb 2020","334.83"
"2020-02-19","19 Feb 2020","336.33"
"2020-02-20","20 Feb 2020","338.00"
"2020-02-21","21 Feb 2020","337.10"
"2020-02-24","24 Feb 2020","337.61"
"2020-02-25","25 Feb 2020","337.41"
"2020-02-26","26 Feb 2020","339.28"
"2020-02-27","27 Feb 2020","338.37"
"2020-02-28","28 Feb 2020","337.57"
"2020-03-02","02 Mar 2020","336.92"
"2020-03-03","03 Mar 2020","336.68"
"2020-03-04","04 Mar 2020","334.96"
"2020-03-05","05 Mar 2020","335.70"
"2020-03-06","06 Mar 2020","335.48"
"2020-03-09","09 Mar 2020","336.25"
"2020-03-10","10 Mar 2020","336.20"
"2020-03-11","11 Mar 2020","335.46"
"2020-03-12","12 Mar 2020","338.37"
"2020-03-13","13 Mar 2020","338.88"
"2020-03-16","16 Mar 2020","344.97"
"2020-03-17","17 Mar 2020","347.04"
"2020-03-18","18 Mar 2020","351.38"
"2020-03-19","19 Mar 2020","356.06"
"2020-03-20","20 Mar 2020","350.91"
"2020-03-23","23 Mar 2020","352.33"
"2020-03-24","24 Mar 2020","353.07"
"2020-03-25","25 Mar 2020","354.97"
"2020-03-26","26 Mar 2020","354.99"
"2020-03-27","27 Mar 2020","355.65"
"2020-03-30","30 Mar 2020","358.72"
"2020-03-31","31 Mar 2020","360.02"
"2020-04-01","01 Apr 2020","369.36"
"2020-04-02","02 Apr 2020","363.73"
"2020-04-03","03 Apr 2020","365.15"
"2020-04-06","06 Apr 2020","365.24"
"2020-04-07","07 Apr 2020","357.62"
"2020-04-08","08 Apr 2020","359.34"
"2020-04-09","09 Apr 2020","354.76"
"2020-04-14","14 Apr 2020","350.70"
"2020-04-15","15 Apr 2020","350.30"
"2020-04-16","16 Apr 2020","349.56"
"2020-04-17","17 Apr 2020","351.81"
"2020-04-20","20 Apr 2020","354.57"
"2020-04-21","21 Apr 2020","355.02"
"2020-04-22","22 Apr 2020","355.11"
"2020-04-23","23 Apr 2020","357.51"
"2020-04-24","24 Apr 2020","355.19"
"2020-04-27","27 Apr 2020","354.57"
"2020-04-28","28 Apr 2020","355.94"
"2020-04-29","29 Apr 2020","355.55"
"2020-04-30","30 Apr 2020","352.72"
"2020-05-04","04 May 2020","353.27"
"2020-05-05","05 May 2020","350.27"
"2020-05-06","06 May 2020","349.59"
"2020-05-07","07 May 2020","349.36"
"2020-05-08","08 May 2020","349.38"
"2020-05-11","11 May 2020","349.84"
"2020-05-12","12 May 2020","350.75"
"2020-05-13","13 May 2020","353.58"
"2020-05-14","14 May 2020","354.66"
"2020-05-15","15 May 2020","354.70"
"2020-05-18","18 May 2020","353.39"
"2020-05-19","19 May 2020","350.35"
"2020-05-20","20 May 2020","350.61"
"2020-05-21","21 May 2020","348.59"
"2020-05-22","22 May 2020","349.40"
"2020-05-25","25 May 2020","350.72"
"2020-05-26","26 May 2020","349.60"
"2020-05-27","27 May 2020","348.70"
"2020-05-28","28 May 2020","349.74"
"2020-05-29","29 May 2020","348.73"
"2020-06-01","01 Jun 2020","345.45"
"2020-06-02","02 Jun 2020","345.67"
"2020-06-03","03 Jun 2020","345.89"
"2020-06-04","04 Jun 2020","344.90"
"2020-06-05","05 Jun 2020","344.62"
"2020-06-08","08 Jun 2020","344.16"
"2020-06-09","09 Jun 2020","345.00"
"2020-06-10","10 Jun 2020","343.13"
"2020-06-11","11 Jun 2020","344.85"
"2020-06-12","12 Jun 2020","346.00"
"2020-06-15","15 Jun 2020","347.06"
"2020-06-16","16 Jun 2020","345.50"
"2020-06-17","17 Jun 2020","344.50"
"2020-06-18","18 Jun 2020","345.94"
"2020-06-19","19 Jun 2020","345.44"
"2020-06-22","22 Jun 2020","346.60"
"2020-06-23","23 Jun 2020","350.43"
"2020-06-24","24 Jun 2020","351.58"
"2020-06-25","25 Jun 2020","354.35"
"2020-06-26","26 Jun 2020","355.15"
"2020-06-29","29 Jun 2020","356.30"
"2020-06-30","30 Jun 2020","356.58"
"2020-07-01","01 Jul 2020","354.50"
"2020-07-02","02 Jul 2020","351.59"
"2020-07-03","03 Jul 2020","352.55"
"2020-07-06","06 Jul 2020","352.83"
"2020-07-07","07 Jul 2020","353.62"
"2020-07-08","08 Jul 2020","355.49"
"2020-07-09","09 Jul 2020","354.25"
"2020-07-10","10 Jul 2020","353.70"
"2020-07-13","13 Jul 2020","353.83"
"2020-07-14","14 Jul 2020","355.48"
"2020-07-15","15 Jul 2020","353.25"
"2020-07-16","16 Jul 2020","354.08"
"2020-07-17","17 Jul 2020","353.72"
"2020-07-20","20 Jul 2020","352.56"
"2020-07-21","21 Jul 2020","350.64"
"2020-07-22","22 Jul 2020","349.27"
"2020-07-23","23 Jul 2020","347.31"
"2020-07-24","24 Jul 2020","346.98"
"2020-07-27","27 Jul 2020","345.91"
"2020-07-28","28 Jul 2020","346.98"
"2020-07-29","29 Jul 2020","347.67"
"2020-07-30","30 Jul 2020","345.60"
"2020-07-31","31 Jul 2020","344.95"
"2020-08-03","03 Aug 2020","345.72"
"2020-08-04","04 Aug 2020","344.73"
"2020-08-05","05 Aug 2020","344.50"
"2020-08-06","06 Aug 2020","346.23"
"2020-08-07","07 Aug 2020","345.93"
"2020-08-10","10 Aug 2020","345.19"
"2020-08-11","11 Aug 2020","345.03"
"2020-08-12","12 Aug 2020","345.15"
"2020-08-13","13 Aug 2020","344.93"
"2020-08-14","14 Aug 2020","346.11"
"2020-08-17","17 Aug 2020","348.53"
"2020-08-18","18 Aug 2020","349.85"
"2020-08-19","19 Aug 2020","349.79"
"2020-08-20","20 Aug 2020","350.39"
"2020-08-21","21 Aug 2020","350.68"
"2020-08-24","24 Aug 2020","350.83"
"2020-08-25","25 Aug 2020","353.46"
"2020-08-26","26 Aug 2020","354.74"
"2020-08-27","27 Aug 2020","355.98"
"2020-08-28","28 Aug 2020","355.18"
"2020-08-31","31 Aug 2020","354.54"
"2020-09-01","01 Sep 2020","354.02"
"2020-09-02","02 Sep 2020","358.77"
"2020-09-03","03 Sep 2020","358.05"
"2020-09-04","04 Sep 2020","359.60"
"2020-09-07","07 Sep 2020","359.92"
"2020-09-08","08 Sep 2020","361.37"
"2020-09-09","09 Sep 2020","357.70"
"2020-09-10","10 Sep 2020","357.85"
"2020-09-11","11 Sep 2020","357.13"
"2020-09-14","14 Sep 2020","357.65"
"2020-09-15","15 Sep 2020","357.68"
"2020-09-16","16 Sep 2020","358.54"
"2020-09-17","17 Sep 2020","361.16"
"2020-09-18","18 Sep 2020","360.78"
"2020-09-21","21 Sep 2020","363.08"
"2020-09-22","22 Sep 2020","362.05"
"2020-09-23","23 Sep 2020","365.01"
"2020-09-24","24 Sep 2020","364.45"
"2020-09-25","25 Sep 2020","363.16"
"2020-09-28","28 Sep 2020","364.12"
"2020-09-29","29 Sep 2020","365.70"
"2020-09-30","30 Sep 2020","365.53"
"2020-10-01","01 Oct 2020","359.89"
"2020-10-02","02 Oct 2020","358.88"
"2020-10-05","05 Oct 2020","358.17"
"2020-10-06","06 Oct 2020","359.72"
"2020-10-07","07 Oct 2020","359.25"
"2020-10-08","08 Oct 2020","357.48"
"2020-10-09","09 Oct 2020","356.28"
"2020-10-12","12 Oct 2020","356.83"
"2020-10-13","13 Oct 2020","360.20"
"2020-10-14","14 Oct 2020","363.49"
"2020-10-15","15 Oct 2020","364.58"
"2020-10-16","16 Oct 2020","364.36"
"2020-10-19","19 Oct 2020","365.05"
"2020-10-20","20 Oct 2020","365.68"
"2020-10-21","21 Oct 2020","364.01"
"2020-10-22","22 Oct 2020","364.60"
"2020-10-23","23 Oct 2020","364.17"
"2020-10-26","26 Oct 2020","365.02"
"2020-10-27","27 Oct 2020","365.41"
"2020-10-28","28 Oct 2020","367.11"
"2020-10-29","29 Oct 2020","368.00"
"2020-10-30","30 Oct 2020","367.45"
"2020-11-02","02 Nov 2020","366.24"
"2020-11-03","03 Nov 2020","363.82"
"2020-11-04","04 Nov 2020","362.42"
"2020-11-05","05 Nov 2020","357.83"
"2020-11-06","06 Nov 2020","359.02"
"2020-11-09","09 Nov 2020","356.98"
"2020-11-10","10 Nov 2020","357.36"
"2020-11-11","11 Nov 2020","356.02"
"2020-11-12","12 Nov 2020","355.20"
"2020-11-13","13 Nov 2020","355.71"
"2020-11-16","16 Nov 2020","358.16"
"2020-11-17","17 Nov 2020","361.50"
"2020-11-18","18 Nov 2020","360.25"
"2020-11-19","19 Nov 2020","360.90"
"2020-11-20","20 Nov 2020","359.50"
"2020-11-23","23 Nov 2020","360.21"
"2020-11-24","24 Nov 2020","361.35"
"2020-11-25","25 Nov 2020","361.13"
"2020-11-26","26 Nov 2020","361.18"
"2020-11-27","27 Nov 2020","362.32"
"2020-11-30","30 Nov 2020","359.59"
"2020-12-01","01 Dec 2020","357.20"
"2020-12-02","02 Dec 2020","357.40"
